AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
住,,民族路91~120號,華廈(10層含以下有電梯),63.62%,B,,10308,無,,三層/七層,-1,27,2440,1,1,0,24.138606370988498,120.68703912359423,有,"102,407",bt_06.png,22,11.82,1UVDWoHOPK1Mqk7zhbNzngYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),121,Biz,1房1廳1衛有隔間,B01
住,,成功路128巷1~30號,套房(1房(1廳)1衛),83.84%,B,,10308,無,,四層/五層,-1,32,2441,4,1,0,24.138799574156756,120.69168920142411,無,"34,281",bt_07.png,21,10.39,e+AhtiMj77dCj1n85C1riwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),35,Biz,1房1廳1衛有隔間,B01
商,,中華路一段121~150號,住宅大樓(11層含以上有電梯),55.70%,B,,10308,無,,十九層/十九層,-1,18,2442,1,1,0,24.144713108665936,120.67588663898651,有,"35,296",bt_05.png,39,9.92,2HvoPCqXccE/JVs07qNNMgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),35,Biz,2房2廳2衛有隔間,B01
商,,公園路2之1~30號,套房(1房(1廳)1衛),100.00%,B,,10308,無,,三層/六層,-1,37,2443,1,2,0,24.14007415204406,120.69330177531607,有,"70,050",bt_07.png,67,25.41,+9CwYD6pZy4LQXfNMhG/8wYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),178,Biz,3房1廳2衛有隔間,B01
商,,公園路31~60號,套房(1房(1廳)1衛),67.65%,B,,10308,無,,七層/十一層,-1,33,2444,2,1,0,24.144530964367533,120.6883643811045,無,"65,471",bt_07.png,45,8.71,vOHA3r3krfcvWD4ERT10jAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),57,Biz,1房1廳1衛有隔間,B01
住,,繼光街31~60號,華廈(10層含以下有電梯),100.00%,B,,10308,無,,四層/八層,0,36,2445,2,1,0,24.13588400685504,120.68945681687953,無,"65,302",bt_06.png,22,61.25,nJZvUx1vuej7yXalyV48OgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),400,Biz,4房2廳2衛有隔間,B01
商,,民權路1~30號,住宅大樓(11層含以上有電梯),58.43%,B,,10308,無,,七層/十二層,-1,18,2446,1,2,0,24.136314791623644,120.68204298812583,有,"98,198",bt_05.png,17,17.31,FWHGiPUzxjTkNUxZzn/hSgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),170,Biz,2房2廳1衛有隔間,B01
商,,綠川西街91~120號,華廈(10層含以下有電梯),99.99%,B,,10308,無,,五層/十層,-1,38,2447,2,1,0,24.13672803625777,120.69136308131192,有,"59,871",bt_06.png,51,21.04,HxF2MOLutJcXkFz6rWh1KgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),126,Biz,,B01
商,,中華路一段121~150號,套房(1房(1廳)1衛),56.03%,B,,10308,無,,九層/十九層,-1,18,2448,1,1,0,24.14286609514319,120.68404292240679,有,"95,990",bt_07.png,39,10.21,I+SjpXuHg6I09wk9fj7rKgYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),98,Biz,,B01
住,,公園路2之1~30號,華廈(10層含以下有電梯),100.00%,B,,10308,無,,六層/六層,0,37,2449,1,1,0,24.14007415204406,120.69330177531607,無,"103,071",bt_06.png,67,10.67,LjvPVrXpYeMkaUsKgoaA2QYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),110,Biz,1房1廳1衛有隔間,B01
