AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
住,,大漢街1巷31~60號,華廈(10層含以下有電梯),50.62%,B,,10409,無,,三層/七層,-1,20,1734,1,1,1,24.253730477597934,120.69853096205323,有,"79,322",bt_06.png,75,47.40,rKDlbqeY9zUVZQrDiR1SbWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物)+車位,376,Biz,3房2廳2衛有隔間,B16
農,,豐洲里前寮路31~60號,透天厝,,B,,10409,無,,全/二層,-1,39,1735,1,1,0,24.258271898618975,120.70390934668376,無,"139,190",bt_02.png,8,22.99,yDHjEE6iQs1ocddqtxAV4WPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),320,Biz,3房2廳1衛有隔間,B16
農,,豐洲路901巷1~30號,透天厝,,B,,10409,無,,全/三層,1,1,1736,8,1,0,24.26395694914161,120.69401967848573,無,"200,350",bt_02.png,39,53.31,hiHRUL6tsUL6W7FA02Wmu2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,068",Biz,4房2廳5衛有隔間,B16
農,,三民路152巷1~30號,透天厝,,B,,10409,無,,全/四層,1,,1737,2,1,0,24.262854534991824,120.65721135359857,無,"169,150",bt_02.png,29,54.27,XA3x6B6dMzWTEWisLNjTEmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),918,Biz,5房2廳4衛有隔間,B16
鄉村區,乙種建築用地,成都路91~120號,透天厝,,B,,10409,無,,全/二層,-1,35,1738,1,1,0,24.275405127182022,120.6516775699328,無,"110,909",bt_02.png,9,27.95,n1occaDmLdE+3KqZb099PmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),310,Biz,3房2廳1衛有隔間,B16
農,,三民路152巷1~30號,透天厝,,B,,10409,無,,全/四層,1,,1739,2,1,0,24.26293579154553,120.65700381807936,無,"203,058",bt_02.png,29,53.29,ks7/t5fMDWSwJPuLPm0JvmPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,082",Biz,5房2廳4衛有隔間,B16
住,,大漢街1巷61~90號,華廈(10層含以下有電梯),68.04%,B,,10409,無,,五層/七層,-1,16,1740,1,1,0,24.25434836718208,120.69844628825882,有,"118,998",bt_06.png,58,38.66,lniAxVDBNGtGTNNmcOe1zWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),460,Biz,3房2廳2衛有隔間,B16
住,,大漢街31巷16弄1~30號,華廈(10層含以下有電梯),,B,,10409,無,,七層/七層,-1,20,1741,1,1,0,24.253730477597934,120.69853096205323,無,"90,661",bt_06.png,75,36.95,iBYQHz8jkDs7F/tRczdkh2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),335,Biz,2房1廳1衛有隔間,B16
農,,豐洲路901巷1~30號,透天厝,,B,,10409,無,,全/三層,1,1,1742,8,1,0,24.26395694914161,120.69401967848573,無,"185,342",bt_02.png,39,53.31,JN/nm/h5oDjtnJvDCKL1HGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),988,Biz,4房3廳5衛有隔間,B16
鄉村區,乙種建築用地,新興路61~90號,透天厝,,B,,10408,無,,全/四層,0,,1743,2,1,0,24.27846664372657,120.65453212786915,無,"139,868",bt_02.png,23,57.77,DYF3ZmE3wUolkHM/HDPzk2PuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),808,Biz,4房2廳3衛有隔間,B16
